14,25,21,0.000095911,9.59855217054063E-05,4,-0.0469774871,0.0207433361,0.0395276794,-0.0061109896,0.0212862204,0.0085397089,-0.0231568936,-0.0124013297,-0.0399325451,-0.000549325,-0.046853903,0.0206832178,0.0394902364,-0.006096343,0.0212724867,0.0083912192,-0.0232999046,-0.0124726548,-0.0397556028,-0.0006666881
15,19,12,8.25503855468563E-05,8.2546668091215E-05,9,-0.0376474165,0.0169767749,0.0353389095,-0.006197172,0.01670306,-0.0274609693,-0.0075356565,0.0021889135,-0.0298270817,-0.0126416756,-0.0376367418,0.0170492267,0.0352770554,-0.006096343,0.0168811912,-0.0274727686,-0.0076752908,0.0021395707,-0.0296407785,-0.0127498685
16,60,2,0.0001560311,0.0001558495,1,-0.1679819186,0.0733760891,0.1407686249,-0.0236195283,0.046719913,0.0331773937,-0.027733269,0.0717418141,-0.1094126888,-0.0332389718,-0.1679059542,0.0731742007,0.1406065795,-0.0235740023,0.0468883774,0.0332569175,-0.0276400751,0.0715476421,-0.1093693933,-0.0332631747
17,56,6,0.0001344775,0.0001346731,2,-0.1362184421,0.0548318864,0.1016201523,-0.0140515084,0.0556113229,0.0220734262,-0.0309314977,0.0332981338,-0.1225345177,-0.0173275648,-0.1362603672,0.0550042451,0.1017156783,-0.0139152958,0.0556709685,0.0222586279,-0.0311122115,0.03319055,-0.1224591659,-0.0172459356
18,15,20,7.53264118740514E-05,7.52163843016561E-05,5,-0.0368404691,0.0171223857,0.0342900698,-0.0057418955,0.0174177314,-0.0189661673,-0.0094219964,0.0107693287,-0.0239474131,-0.0152392283,-0.0367150257,0.0170492267,0.0343047829,-0.0056364046,0.0172471325,-0.0188654115,-0.009411359,0.0108155796,-0.0236908819,-0.0152789063
19,39,7,9.84857619673712E-05,9.84289496352593E-05,2,-0.1040484653,0.0475353879,0.0941059835,-0.0159882781,0.0355244787,0.0082924519,-0.0217821878,0.055432904,-0.0817065043,-0.01491212,-0.1040003028,0.0477362628,0.0942615889,-0.0162149879,0.0355441972,0.0083912192,-0.0219978534,0.0555655204,-0.0819998688,-0.0149979021
20,21,17,0.000072708,0.000072773,15,-0.0224467841,0.008827874,0.0183898994,-0.0015019427,0.0092261646,-0.0228946758,-0.0007065543,-0.0183630622,-0.0106483049,0.0021418733,-0.0225820451,0.0089736908,0.0184243316,-0.0014969589,0.009196424,-0.0226909036,-0.0007310179,-0.0184088715,-0.0106011093,0.0021433538
21,41,7,0.0001252608,0.0001253067,2,-0.1069908458,0.0450570831,0.0838846627,-0.0092932838,0.0206862777,-0.0245068578,0.0098809801,0.0122776211,-0.0949577985,-0.0639572371,-0.1070726899,0.0449098253,0.0838906819,-0.0093159118,0.0205406041,-0.0246036496,0.0096853913,0.0121854758,-0.0950896414,-0.063892632
22,59,4,0.0001954157,0.0001953516,1,-0.1282429128,0.0316808589,-0.0264426873,0.0361083058,0.087189075,0.1087198135,-0.1165352602,-0.183054758,0.085118146,0.1155285465,-0.1282721608,0.0315851911,-0.0263002048,0.0362179902,0.0871419199,0.1088103852,-0.1166135706,-0.1832530409,0.0851922263,0.1153880444
23,32,8,0.000057939,5.81123887926853E-05,73,-0.0209606015,0.0087599053,0.01893908,-0.002263223,0.0097780981,-0.0130143383,-0.0033901519,-0.0022364016,-0.0127064906,-0.0068001569,-0.0210458515,0.008569914,0.0190725133,-0.0024168357,0.0099283066,-0.0131271735,-0.0033351203,-0.0024267498,-0.012981068,-0.0068487804
24,75,1,0.0001042891,0.0001041303,1,-0.0990019867,0.0445714508,0.0837370372,-0.0135348295,0.0448969128,-0.0280443083,-0.0315409671,0.0204148483,-0.0252161544,-0.0175955784,-0.0990844835,0.0445060485,0.0838906819,-0.0134553574,0.0450586709,-0.0279509551,-0.0315462286,0.0204048526,-0.0254758509,-0.0175269398
25,37,7,7.72103019781396E-05,7.72525742432002E-05,9,-0.0447990229,0.0199251909,0.0369875844,-0.005057644,0.0176790173,0.017441854,-0.0162107065,-0.0119403003,-0.045065718,-0.0162510972,-0.0447032321,0.0198756642,0.0368975096,-0.0051764662,0.0176130738,0.0174767628,-0.0163556318,-0.0120160228,-0.0451105098,-0.0161219189
26,48,9,0.0001174526,0.0001175691,3,-0.1107363771,0.0362438979,0.0466000299,0.0014958387,-0.004687567,0.0130526705,0.014174692,-0.092585847,-0.0211247256,-0.0807015216,-0.1107595544,0.0364305126,0.0466202349,0.0017226099,-0.0047093452,0.0131730843,0.0140255618,-0.0923832633,-0.0213109233,-0.0807528837
27,48,9,7.15516049384781E-05,7.15512424068766E-05,10,-0.0580969587,0.0264643751,0.0498613906,-0.0075757073,0.0257138172,-0.0201597468,-0.0153757027,-0.0147893148,-0.0504963112,-0.0193201033,-0.0582217353,0.0263360929,0.0498611434,-0.0074761582,0.0256637823,-0.020299971,-0.0154875977,-0.0147558151,-0.0504654167,-0.019212965
28,59,4,0.0001459643,0.0001460758,1,-0.1503183708,0.0335892058,0.0290233623,-0.0050701725,-0.0158587819,-0.1516354057,0.0448853041,-0.0676151042,0.0135342078,-0.1654756485,-0.1503933478,0.0336040751,0.0291193294,-0.0051764662,-0.0156875841,-0.1518012598,0.0448407724,-0.0677251327,0.0137934668,-0.1653351464
29,30,12,6.61678128316342E-05,6.62571485588618E-05,18,-0.0435566001,0.0187057321,0.0350026878,-0.0051713005,0.0132152597,-0.0182664831,-0.0047513096,-0.0239001381,-0.0305602159,-0.0173744567,-0.0434742773,0.0186643338,0.0349529646,-0.0051764662,0.0132217782,-0.018387225,-0.0046371714,-0.0238884561,-0.0308307579,-0.0172459356
30,56,6,8.80551944140327E-05,0.000088248,6,-0.0733980824,0.0318680743,0.0636156712,-0.0079242126,0.0324272661,-0.0805524459,-0.0067072067,-0.0652110002,-0.0008412373,-0.0097957204,-0.073276432,0.0319889679,0.0634729588,-0.0079360966,0.0322507256,-0.0805514706,-0.0068072567,-0.0649853404,-0.0010812747,-0.0096588224
31,66,2,0.0001602347,0.0001603291,1,-0.1458858666,0.0394930377,0.0799264969,-0.0281519858,-0.0242461903,-0.196107458,0.0622513268,0.0013739232,0.0875017101,0.0839048674,-0.1457847672,0.039660727,0.0800015918,-0.0281733864,-0.0241042339,-0.1962726048,0.0622014545,0.0012263066,0.087572185,0.0839155745
32,71,1,0.000134595,0.0001346731,2,-0.1442846669,0.0493046514,0.1103633761,-0.0295305872,-0.0008657389,-0.249865024,0.0392243464,-0.051753514,-0.0294288558,0.0827938823,-0.1442485737,0.04935137,0.1104661311,-0.0295532016,-0.000683991,-0.2498294933,0.0391985507,-0.051743011,-0.0296407785,0.0827915578
33,44,5,0.0001144711,0.0001143112,2,-0.0961148927,0.0242317173,0.0591055721,-0.0235062606,0.0037189762,-0.1547375165,0.050688675,-0.0761057214,-0.0149767588,-0.0535828802,-0.0960120964,0.0243172089,0.0592597778,-0.0235740023,0.0037073046,-0.1546703789,0.0504829941,-0.0759445096,-0.014766037,-0.0534954768
34,39,7,9.89488934210524E-05,9.88361876235681E-05,4,-0.0423185024,0.0107555256,0.0302911651,-0.006474493,0.0120201375,-0.0733654763,0.0133788048,-0.0259829102,0.0141306079,-0.0032574237,-0.0422453224,0.010588798,0.0304156928,-0.0065562814,0.0121239543,-0.0733786731,0.0135915447,-0.0261716163,0.0143884565,-0.0031957259
35,69,2,0.0001308443,0.000131008,4,-0.1439494751,0.0441754624,0.1090082815,-0.0327014186,0.0038264457,-0.2519813326,0.0380317953,-0.0357504654,-0.0027400298,0.0855687513,-0.1439413349,0.0441022717,0.1091697677,-0.0327727704,0.0037073046,-0.2517422393,0.0378964996,-0.0357608893,-0.0028662437,0.0856015997
36,46,2,0.0001104618,0.0001106461,1,-0.1101765895,0.0024935984,-0.0828463954,0.0371272558,0.0566863926,-0.0908749007,-0.0367106917,-0.0409142413,0.003110406,-0.0703641251,-0.110145077,0.0025132622,-0.0826920115,0.037137867,0.0567687924,-0.0910715737,-0.0367544332,-0.0407838418,0.0030836529,-0.0703557285
37,36,8,8.83426527005287E-05,0.000088248,6,-0.0619662628,0.0224164849,0.0313915581,0.0012208585,0.0205258047,-0.0911688213,0.0137645147,-0.0374519186,-0.0144931617,-0.0515407478,-0.0619085998,0.0222983249,0.0313879653,0.0012626715,0.0205406041,-0.0910715737,0.0135915447,-0.0375874175,-0.014766037,-0.0515284474
38,28,10,5.8119590617294E-05,5.81123887926853E-05,73,-0.0236411679,0.011382272,0.022797245,-0.0043993864,0.0158274933,-0.0377861704,-0.0077024513,-0.0188087538,-0.002471067,-0.0004180336,-0.0235037612,0.0113963516,0.0226375125,-0.0042565893,0.0157833673,-0.0379928717,-0.0076752908,-0.0188655035,-0.0022712541,-0.0003856839
39,25,21,0.000092078,9.1913141822318E-05,1,-0.0317696191,0.0126555371,0.0194875859,-0.0017218677,0.0124500299,-0.0425431085,0.0082220361,0.0107827346,0.073297661,-0.0104232698,-0.0317992063,0.0126076819,0.0193966041,-0.0014969589,0.0124898956,-0.0427747368,0.0083833401,0.0108155796,0.0732924331,-0.010501835
40,27,12,0.000110308,0.0001102389,1,-0.0756545628,0.020816956,0.0085759224,0.0073907423,0.0462592494,0.0242872895,-0.0702841666,-0.1484575747,0.0375398886,0.0610903132,-0.0757343417,0.0206832178,0.0087016063,0.0072418708,0.0461564948,0.0241713739,-0.0701737461,-0.1485490053,0.0375930533,0.0611542347
41,21,17,8.5168061646568E-05,8.49900960210679E-05,4,-0.0464249589,0.0107932206,0.0093815406,-0.0030174744,0.0346282829,-0.0516352097,0.0052181166,0.0226120223,0.0728525039,-0.0170760417,-0.0465466643,0.0109925748,0.009349788,-0.0028767741,0.0344463734,-0.0518602804,0.0053452208,0.0226880129,0.0726974434,-0.0169649314
42,20,10,6.50288856404579E-05,6.50354345939354E-05,24,-0.0361165715,0.0182699788,0.0388755983,-0.0075985479,0.0264313791,-0.0724246963,-0.0049060324,-0.0184795429,0.0231465682,-0.0078155792,-0.0361005483,0.018260557,0.0388420547,-0.0074761582,0.0263956649,-0.0724223001,-0.0050711885,-0.0184088715,0.0233133014,-0.007691793
43,14,30,5.60463192156919E-05,5.60761988511411E-05,58,-0.0203337378,0.0104101722,0.0213283807,-0.0037488535,0.0172552719,-0.0250720671,-0.0096987829,-0.0139990296,-0.0012304669,0.0011315102,-0.0204313741,0.010588798,0.0213411492,-0.0037966509,0.0172471325,-0.0250818361,-0.009845376,-0.013842551,-0.0010812747,0.001019337
44,25,21,6.64411112464254E-05,6.62571485588618E-05,18,-0.0373442058,0.0145576323,0.0259053219,-0.002429449,0.0106437561,-0.0442170342,0.001682124,-0.016376601,0.0422933895,0.0152179324,-0.0373295031,0.0146265659,0.025878421,-0.0024168357,0.0106601892,-0.0442092963,0.0018730844,-0.0165823433,0.0423529706,0.015350551
45,40,5,0.000066333,6.62571485588618E-05,18,-0.0401361659,0.0178099905,0.0343664822,-0.004538823,0.0200561427,-0.0390586385,-0.0060507013,-0.0193494504,0.0262725858,0.0073545424,-0.0400946515,0.0178567802,0.0343047829,-0.0047165278,0.0201746628,-0.0389492447,-0.0059392226,-0.0193221356,0.0262882497,0.0074824335
46,48,9,5.97940548957161E-05,5.97413407459206E-05,35,-0.0309272412,0.0163851928,0.0365468162,-0.0074672853,0.0258034734,-0.0665983696,-0.0069051474,-0.0175342375,0.0140806393,-0.0019005667,-0.0308774902,0.0162416731,0.0365734188,-0.0074761582,0.0256637823,-0.066684062,-0.0068072567,-0.0174956074,0.0137934668,-0.0017907049
47,79,1,7.63988188984507E-05,7.64380982665825E-05,5,-0.0590371482,0.0226772214,0.0522202783,-0.0141590937,0.0343240181,-0.0801714187,-0.0169725473,-0.032971987,-0.0062142713,0.0479416947,-0.0591434514,0.0227021017,0.0521297793,-0.0143752342,0.0344463734,-0.0800732841,-0.0167896488,-0.033021097,-0.0064361817,0.0479470376
48,34,5,6.73993298503541E-05,6.74788625237883E-05,10,-0.0376642697,0.015784006,0.0307534519,-0.0048456489,0.017222436,-0.0783126317,0.0046325015,-0.0271611633,-0.0045743119,-0.0214216971,-0.0376367418,0.0158378963,0.0307397836,-0.0047165278,0.0172471325,-0.0781605381,0.0044771867,-0.0270848804,-0.0046512127,-0.0214609986
49,40,5,8.73055194900417E-05,8.74335239509209E-05,3,-0.0568170936,0.0237530438,0.0563178394,-0.0156174151,0.0434452288,-0.1041687844,-0.0250441966,-0.0568545699,0.0082359481,0.0447039525,-0.0566855417,0.0239134321,0.0563429602,-0.0157550495,0.0435949057,-0.1039826094,-0.0250359728,-0.0567659635,0.0084385599,0.0445749872
50,38,5,5.15078669538794E-05,5.1596580979744E-05,92,-0.0095042971,0.0048718359,0.0097133106,-0.0015175896,0.0095187156,-0.0123804673,-0.0060638845,-0.005177055,-0.0022903638,0.0016646867,-0.0093707806,0.0049359229,0.0096738788,-0.0014969589,0.0095623653,-0.0121708005,-0.0059392226,-0.0051665421,-0.0022712541,0.0015813454
51,33,13,5.48649310204301E-05,5.48544848862146E-05,121,-0.0185953375,0.0050019872,-0.0024048617,0.0035952072,0.0106240333,-0.0038569089,-0.0248504253,-0.0276136077,0.00892446,0.0085957464,-0.0185879419,0.0049359229,-0.0023174824,0.0035623635,0.0106601892,-0.0040416299,-0.0250359728,-0.0275415124,0.0090335495,0.0086064503
52,33,13,5.23801042206636E-05,5.24110569563617E-05,96,-0.0136509038,0.0069773956,0.0140975712,-0.0023356971,0.011606659,-0.0183570106,-0.0063206088,-0.011490168,-3.45651507845E-05,-0.0012364387,-0.0136721225,0.0069548069,0.0142111506,-0.0024168357,0.011758013,-0.018387225,-0.0063732396,-0.0115593907,0.0001087046,-0.0012286965
53,33,13,5.96914144818096E-05,5.97413407459206E-05,35,-0.0138246276,0.007291476,0.015512781,-0.0028718832,0.0143318557,-0.0187185031,-0.0089189236,-0.0042013336,0.0014094803,0.0055299373,-0.0136721225,0.0073585837,0.015507514,-0.0028767741,0.0143196021,-0.0188654115,-0.0089773419,-0.004253278,0.0012986839,0.0055154042
54,28,10,5.93207350449443E-05,5.93341027576118E-05,45,-0.0242968569,0.0016736705,6.4077101563E-05,-0.0045543428,-0.004872945,-0.0089598089,0.0022622938,-0.021807291,0.0136047619,-0.0048508806,-0.0244254773,0.0017057086,-4.88464954090245E-05,-0.0047165278,-0.0047093452,-0.0088234949,0.0023071014,-0.0216052958,0.0137934668,-0.0048817511
55,35,6,5.91900959525913E-05,5.93341027576118E-05,45,-0.0260031069,0.0132435536,0.0287551385,-0.0058288327,0.018199577,-0.0543537626,-0.003608145,-0.0167722505,-0.009208698,-0.0036662662,-0.0259616709,0.0134152355,0.0287952386,-0.0056364046,0.0183449564,-0.0542512129,-0.0037691373,-0.0165823433,-0.00941113,-0.0037577343
56,33,13,6.10376678369321E-05,6.09630547108471E-05,42,-0.0321764522,0.0159598979,0.0340380373,-0.0070436781,0.0237444204,-0.0692381985,-0.0069711529,-0.0283091749,2.26669110581E-05,-0.0057867145,-0.032106445,0.0158378963,0.0339806921,-0.0070162198,0.0238340758,-0.0690749945,-0.0068072567,-0.0284547765,0.0001087046,-0.0057247636
57,34,5,6.10376678369321E-05,6.09630547108471E-05,42,-0.0321764522,0.0159598979,0.0340380373,-0.0070436781,0.0237444204,-0.0692381985,-0.0069711529,-0.0283091749,2.26669110425E-05,-0.0057867145,-0.032106445,0.0158378963,0.0339806921,-0.0070162198,0.0238340758,-0.0690749945,-0.0068072567,-0.0284547765,0.0001087046,-0.0057247636
58,51,2,8.39020584358656E-05,8.37683820561415E-05,3,-0.0601887029,0.0250958797,0.0597483714,-0.0169321664,0.045853126,-0.1033851308,-0.025638272,-0.0457491552,0.0160485879,0.0390701943,-0.0600651675,0.0251247625,0.0599079595,-0.0171348647,0.0457905535,-0.1035044229,-0.0254699899,-0.0458067944,0.0161734255,0.0389549034
59,61,2,0.000057465,5.72979128160676E-05,54,-0.0229306003,0.0121161979,0.0269261191,-0.0054319289,0.0195760286,-0.0540241392,-0.0042516267,-0.0103716651,0.0116010234,-0.0027706325,-0.0228892838,0.0122039052,0.0268506935,-0.0056364046,0.0194427802,-0.0542512129,-0.0042031544,-0.0101894946,0.0114135082,-0.0026337175
60,18,14,0.000053908,0.00005404,95,-0.0171619959,0.009041041,0.0199021843,-0.0039658715,0.0156962253,-0.0394769189,-0.0055685711,-0.0114850627,0.0053202305,0.0021520947,-0.0170517483,0.0089736908,0.0200447858,-0.0037966509,0.0157833673,-0.0394274312,-0.0055052055,-0.0115593907,0.0054636115,0.0021433538
61,26,15,6.08668235122003E-05,6.09630547108471E-05,42,-0.028807682,0.0086578495,0.0181477452,-0.0073941042,-0.0126242203,-0.0455587553,0.0001796896,-0.0010436107,-0.0186624408,0.0722122336,-0.0287268192,0.008569914,0.0181002407,-0.0074761582,-0.0127600537,-0.0456438558,0.0001370162,-0.0010568536,-0.0189309646,0.0721133984
62,22,21,5.67956259085669E-05,5.68906748277588E-05,52,-0.0188297577,0.0096628457,0.0202262319,-0.0037440532,0.0168273767,-0.0286386647,-0.0088175308,-0.0103965097,-0.004622507,0.0043644264,-0.0188951806,0.0097812444,0.0203688766,-0.0037966509,0.0168811912,-0.0284291416,-0.0089773419,-0.0101894946,-0.0046512127,0.0043913874
63,26,15,5.15078669538794E-05,5.1596580979744E-05,92,-0.0095042971,0.0048718359,0.0097133106,-0.0015175896,0.0095187156,-0.0123804673,-0.0060638845,-0.005177055,-0.0022903638,0.0016646867,-0.0093707806,0.0049359229,0.0096738788,-0.0014969589,0.0095623653,-0.0121708005,-0.0059392226,-0.0051665421,-0.0022712541,0.0015813454
64,21,17,6.96516562743158E-05,6.95150524653324E-05,10,-0.0378790067,0.0031979567,-0.0419288128,0.0221184821,0.0345895066,-0.0211398194,-0.0690870938,-0.0292353726,-0.0007092246,0.0048835956,-0.0379439805,0.0033208157,-0.0418565653,0.0219598997,0.0344463734,-0.0212563441,-0.068871695,-0.0293680406,-0.0004862851,0.0049533958
65,24,22,5.15078669538794E-05,5.1596580979744E-05,92,-0.0095042971,0.0048718359,0.0097133106,-0.0015175896,0.0095187156,-0.0123804673,-0.0060638845,-0.005177055,-0.0022903638,0.0016646867,-0.0093707806,0.0049359229,0.0096738788,-0.0014969589,0.0095623653,-0.0121708005,-0.0059392226,-0.0051665421,-0.0022712541,0.0015813454
66,12,22,6.13607230226689E-05,6.13702926991559E-05,24,-0.0207335951,0.0098670082,0.0196845051,-0.0036653355,0.0140043284,-0.0353825026,-0.0080320733,-0.0079831956,-0.0039061228,0.0012431792,-0.0207386128,0.0097812444,0.0197206949,-0.0037966509,0.0139536608,-0.0356019392,-0.0081093078,-0.0079063344,-0.0040562231,0.0013003412
67,32,8,6.10110872449502E-05,6.09630547108471E-05,42,-0.0290846396,0.0070277902,-0.0060771779,0.0106664736,0.0290357884,-0.0402110868,-0.0004439952,0.0065849717,-0.0148390083,0.0075699026,-0.029034058,0.0069548069,-0.0062065725,0.0104614396,0.0289572539,-0.0403838042,-0.0002970009,0.0067058912,-0.014766037,0.0074824335
68,10,40,0.000055397,5.52617228745235E-05,118,-0.0157878371,0.0084715592,0.0184790036,-0.0036113212,0.0163677581,-0.0172036317,-0.0114200132,-0.003334101,-0.0023525155,0.0089444775,-0.0158227935,0.008569914,0.0184243316,-0.0037966509,0.0165152499,-0.017430852,-0.0115814442,-0.0033400139,-0.0022712541,0.0088874545
69,30,12,6.29557971801221E-05,6.29992446523912E-05,26,-0.0364537398,0.0153801885,0.0381011485,-0.0112982122,0.0377339151,-0.0534975473,-0.0230662131,-0.0305260862,0.0081832603,0.0277355695,-0.036407787,0.0154341195,0.038193873,-0.0111556654,0.037739845,-0.0532948399,-0.0228658875,-0.0307379368,0.0084385599,0.0277147356
70,17,14,5.57885253582216E-05,0.000055669,93,-0.0230628365,0.007429264,0.0207557746,-0.0065738157,0.0218864188,-0.0274674083,-0.0114683539,-0.0169029329,-0.000106361,0.0276404349,-0.0231965225,0.0073585837,0.0206929675,-0.0065562814,0.0220043693,-0.0274727686,-0.0115814442,-0.0170389753,0.0001087046,0.0277147356
71,24,22,5.58078890869857E-05,0.000055669,93,-0.0224535226,0.0085611017,0.0237361201,-0.008203288,0.0275259732,-0.0241925328,-0.0195461595,-0.0200880484,0.0031489353,0.0328977301,-0.0225820451,0.008569914,0.0236097851,-0.008396035,0.0274934887,-0.0241254631,-0.0193937511,-0.0202353997,0.0030836529,0.0327728111
72,25,21,5.55312722465402E-05,0.000055669,93,-0.0214993647,0.0113414362,0.0247439395,-0.0049804213,0.0210602141,-0.0383442799,-0.0118970022,-0.0107758005,0.0069480358,0.0025949688,-0.0213530902,0.0113963516,0.0245820576,-0.0051764662,0.0209065454,-0.0384710582,-0.0120154613,-0.0106461266,0.0066535909,0.0027053622
73,57,2,0.0001137531,0.000113904,2,-0.0708356104,0.0002852393,-0.1438883353,0.0868484498,0.1230869702,-0.0524137841,-0.0624684927,0.0491017016,-0.0413972448,0.0296181312,-0.0708185223,9.06014058457139E-05,-0.1439451809,0.0868112147,0.1230041668,-0.0523384669,-0.0623614392,0.0491726717,-0.0415405718,0.0296817649
74,60,2,5.31294109135386E-05,5.32255329329793E-05,173,-0.0121469237,0.0062300691,0.0129954224,-0.0023308969,0.0111787637,-0.0219236082,-0.0054393567,-0.0078876481,-0.0034266052,0.0019964775,-0.012135929,0.0061472533,0.0129147872,-0.0024168357,0.0110261305,-0.0217345306,-0.0055052055,-0.0079063344,-0.0034612334,0.0018623496
75,19,12,5.15078669538794E-05,5.1596580979744E-05,92,-0.0095042971,0.0048718359,0.0097133106,-0.0015175896,0.0095187156,-0.0123804673,-0.0060638845,-0.005177055,-0.0022903638,0.0016646867,-0.0093707806,0.0049359229,0.0096738788,-0.0014969589,0.0095623653,-0.0121708005,-0.0059392226,-0.0051665421,-0.0022712541,0.0015813454
76,7,60,5.47526515693591E-05,5.48544848862146E-05,121,-0.0164842925,0.0085304644,0.0178371775,-0.0033454467,0.0165427526,-0.0207909691,-0.0117677877,-0.0071783859,-0.0017988,0.0024393517,-0.0164372709,0.008569914,0.0177761499,-0.0033367125,0.0165152499,-0.0207781576,-0.0115814442,-0.0069930703,-0.0016762644,0.002424358
77,28,10,5.15078669538794E-05,5.1596580979744E-05,92,-0.0095042971,0.0048718359,0.0097133106,-0.0015175896,0.0095187156,-0.0123804673,-0.0060638845,-0.005177055,-0.0022903638,0.0016646867,-0.0093707806,0.0049359229,0.0096738788,-0.0014969589,0.0095623653,-0.0121708005,-0.0059392226,-0.0051665421,-0.0022712541,0.0015813454
78,45,2,5.61697958400921E-05,5.60761988511411E-05,58,-0.0157281615,0.0036211827,-0.0122417696,0.0122338976,0.0248363378,-0.0219375293,0.0012381271,0.0196091684,-0.0101539622,0.0087431936,-0.0158227935,0.0037245925,-0.0123642985,0.0123011932,0.0249318997,-0.0217345306,0.0014390673,0.0194915885,-0.0100061197,0.0086064503
79,26,15,6.24532886815788E-05,0.000062592,28,-0.0095266659,0.0048883451,0.0097533301,-0.0015246251,0.0095732914,-0.012479518,-0.0060992578,-0.0052215125,-0.0022330093,0.0017016395,-0.0096780193,0.0049359229,0.0096738788,-0.0014969589,0.0095623653,-0.012648987,-0.0059392226,-0.0051665421,-0.0022712541,0.0015813454
